Date,Continent,Country,Category,Sub_Category,Sales,Profit,Quantity
2020-06-01,North America,Canada,Furniture,Home,7467,1344,30
2020-06-01,North America,Canada,Furniture,Office,4963,1092,17
2020-06-01,South America,Brazil,Electronics,Phones,12523,1252,83
2020-06-01,South America,Brazil,Electronics,Computers,10064,1510,50
2020-06-01,South America,Brazil,Clothing,Apparel,8456,2537,188
2020-06-01,South America,Brazil,Clothing,Accessories,3909,782,130
2020-06-01,South America,Brazil,Furniture,Home,6287,1132,25
2020-06-01,South America,Brazil,Furniture,Office,4449,979,15
2020-06-01,Europe,United Kingdom,Electronics,Phones,30057,3006,200
2020-06-01,Europe,United Kingdom,Electronics,Computers,17891,2684,89
2020-06-01,Europe,United Kingdom,Clothing,Apparel,18421,5526,409
2020-06-01,Europe,United Kingdom,Clothing,Accessories,7315,1463,244
2020-06-01,Europe,United Kingdom,Furniture,Home,12905,2323,52
2020-06-01,Europe,United Kingdom,Furniture,Office,8122,1787,27
2020-06-01,Europe,Germany,Electronics,Phones,23873,2387,159
2020-06-01,Europe,Germany,Electronics,Computers,16478,2472,82
2020-06-01,Europe,Germany,Clothing,Apparel,14656,4397,326
2020-06-01,Europe,Germany,Clothing,Accessories,6105,1221,204
2020-06-01,Europe,Germany,Furniture,Home,12186,2193,49
2020-06-01,Europe,Germany,Furniture,Office,7537,1658,25
2020-06-01,Europe,France,Electronics,Phones,20050,2005,134
2020-06-01,Europe,France,Electronics,Computers,14785,2218,74
2020-06-01,Europe,France,Clothing,Apparel,16025,4808,356
2020-06-01,Europe,France,Clothing,Accessories,6861,1372,229
2020-06-01,Europe,France,Furniture,Home,10864,1956,43
2020-06-01,Europe,France,Furniture,Office,7097,1561,24
2020-06-01,Asia,Japan,Electronics,Phones,30202,3020,201
2020-06-01,Asia,Japan,Electronics,Computers,20250,3038,101
2020-06-01,Asia,Japan,Clothing,Apparel,18720,5616,416
2020-06-01,Asia,Japan,Clothing,Accessories,9016,1803,301
2020-06-01,Asia,Japan,Furniture,Home,12978,2336,52
2020-06-01,Asia,Japan,Furniture,Office,8607,1894,29
2020-06-01,Asia,China,Electronics,Phones,36525,3652,244
2020-06-01,Asia,China,Electronics,Computers,26129,3919,131
2020-06-01,Asia,China,Clothing,Apparel,21587,6476,480
2020-06-01,Asia,China,Clothing,Accessories,9476,1895,316
2020-06-01,Asia,China,Furniture,Home,18619,3351,74
2020-06-01,Asia,China,Furniture,Office,12200,2684,41
2020-06-01,Asia,India,Electronics,Phones,11226,1123,75
2020-06-01,Asia,India,Electronics,Computers,7480,1122,37
2020-06-01,Asia,India,Clothing,Apparel,6881,2064,153
2020-06-01,Asia,India,Clothing,Accessories,2918,584,97
2020-06-01,Asia,India,Furniture,Home,5342,962,21
2020-06-01,Asia,India,Furniture,Office,3020,664,10
2020-06-01,Africa,South Africa,Electronics,Phones,4550,455,30
2020-06-01,Africa,South Africa,Electronics,Computers,3388,508,17
2020-06-01,Africa,South Africa,Clothing,Apparel,2723,817,61
2020-06-01,Africa,South Africa,Clothing,Accessories,1284,257,43
2020-06-01,Africa,South Africa,Furniture,Home,1705,307,7
2020-06-01,Africa,South Africa,Furniture,Office,1270,279,4
2020-07-01,North America,United States,Electronics,Phones,40404,4040,269
2020-07-01,North America,United States,Electronics,Computers,28132,4220,141
2020-07-01,North America,United States,Clothing,Apparel,25825,7748,574
2020-07-01,North America,United States,Clothing,Accessories,12908,2582,430
2020-07-01,North America,United States,Furniture,Home,21104,3799,84
2020-07-01,North America,United States,Furniture,Office,13971,3074,47
2020-07-01,North America,Canada,Electronics,Phones,13358,1336,89
2020-07-01,North America,Canada,Electronics,Computers,10287,1543,51
2020-07-01,North America,Canada,Clothing,Apparel,9969,2991,222
2020-07-01,North America,Canada,Clothing,Accessories,3959,792,132
2020-07-01,North America,Canada,Furniture,Home,6507,1171,26
2020-07-01,North America,Canada,Furniture,Office,4682,1030,16
2020-07-01,South America,Brazil,Electronics,Phones,14289,1429,95
2020-07-01,South America,Brazil,Electronics,Computers,9308,1396,47
2020-07-01,South America,Brazil,Clothing,Apparel,7732,2320,172
2020-07-01,South America,Brazil,Clothing,Accessories,3782,756,126
2020-07-01,South America,Brazil,Furniture,Home,6032,1086,24
2020-07-01,South America,Brazil,Furniture,Office,4174,918,14
2020-07-01,Europe,United Kingdom,Electronics,Phones,28310,2831,189
2020-07-01,Europe,United Kingdom,Electronics,Computers,16608,2491,83
2020-07-01,Europe,United Kingdom,Clothing,Apparel,17795,5338,395
2020-07-01,Europe,United Kingdom,Clothing,Accessories,7042,1408,235
2020-07-01,Europe,United Kingdom,Furniture,Home,12355,2224,49
2020-07-01,Europe,United Kingdom,Furniture,Office,7635,1680,25
2020-07-01,Europe,Germany,Electronics,Phones,21672,2167,144
2020-07-01,Europe,Germany,Electronics,Computers,14848,2227,74
2020-07-01,Europe,Germany,Clothing,Apparel,13050,3915,290
2020-07-01,Europe,Germany,Clothing,Accessories,5777,1155,193
2020-07-01,Europe,Germany,Furniture,Home,9809,1766,39
2020-07-01,Europe,Germany,Furniture,Office,6672,1468,22
2020-07-01,Europe,France,Electronics,Phones,20914,2091,139
2020-07-01,Europe,France,Electronics,Computers,13018,1953,65
2020-07-01,Europe,France,Clothing,Apparel,14931,4479,332
2020-07-01,Europe,France,Clothing,Accessories,6048,1210,202
2020-07-01,Europe,France,Furniture,Home,9239,1663,37
2020-07-01,Europe,France,Furniture,Office,6668,1467,22
2020-07-01,Asia,Japan,Electronics,Phones,31450,3145,210
2020-07-01,Asia,Japan,Electronics,Computers,18606,2791,93
2020-07-01,Asia,Japan,Clothing,Apparel,20410,6123,454
2020-07-01,Asia,Japan,Clothing,Accessories,8283,1657,276
2020-07-01,Asia,Japan,Furniture,Home,12012,2162,48
2020-07-01,Asia,Japan,Furniture,Office,8641,1901,29
2020-07-01,Asia,China,Electronics,Phones,32851,3285,219
2020-07-01,Asia,China,Electronics,Computers,24139,3621,121
2020-07-01,Asia,China,Clothing,Apparel,23518,7055,523
2020-07-01,Asia,China,Clothing,Accessories,10211,2042,340
2020-07-01,Asia,China,Furniture,Home,17464,3144,70
2020-07-01,Asia,China,Furniture,Office,11366,2501,38
2020-07-01,Asia,India,Electronics,Phones,10689,1069,71
2020-07-01,Asia,India,Electronics,Computers,6911,1037,35
2020-07-01,Asia,India,Clothing,Apparel,6268,1880,139
2020-07-01,Asia,India,Clothing,Accessories,2974,595,99
2020-07-01,Asia,India,Furniture,Home,4474,805,18
2020-07-01,Asia,India,Furniture,Office,3344,736,11
2020-07-01,Africa,South Africa,Electronics,Phones,5004,500,33
2020-07-01,Africa,South Africa,Electronics,Computers,3078,462,15
2020-07-01,Africa,South Africa,Clothing,Apparel,2808,842,62
2020-07-01,Africa,South Africa,Clothing,Accessories,1240,248,41
2020-07-01,Africa,South Africa,Furniture,Home,1866,336,7
2020-07-01,Africa,South Africa,Furniture,Office,1229,270,4
2020-08-01,North America,United States,Electronics,Phones,43173,4317,288
2020-08-01,North America,United States,Electronics,Computers,29008,4351,145
2020-08-01,North America,United States,Clothing,Apparel,29080,8724,646
2020-08-01,North America,United States,Clothing,Accessories,11850,2370,395
2020-08-01,North America,United States,Furniture,Home,23484,4227,94
2020-08-01,North America,United States,Furniture,Office,13974,3074,47
2020-08-01,North America,Canada,Electronics,Phones,16829,1683,112
2020-08-01,North America,Canada,Electronics,Computers,10243,1536,51
2020-08-01,North America,Canada,Clothing,Apparel,9589,2877,213
2020-08-01,North America,Canada,Clothing,Accessories,4565,913,152
2020-08-01,North America,Canada,Furniture,Home,7947,1430,32
2020-08-01,North America,Canada,Furniture,Office,5086,1119,17
2020-08-01,South America,Brazil,Electronics,Phones,12720,1272,85
2020-08-01,South America,Brazil,Electronics,Computers,8277,1242,41
2020-08-01,South America,Brazil,Clothing,Apparel,9035,2710,201
2020-08-01,South America,Brazil,Clothing,Accessories,3897,779,130
2020-08-01,South America,Brazil,Furniture,Home,6030,1085,24
2020-08-01,South America,Brazil,Furniture,Office,4058,893,14
2020-08-01,Europe,United Kingdom,Electronics,Phones,26225,2622,175
2020-08-01,Europe,United Kingdom,Electronics,Computers,19350,2902,97
2020-08-01,Europe,United Kingdom,Clothing,Apparel,17359,5208,386
2020-08-01,Europe,United Kingdom,Clothing,Accessories,8381,1676,279
2020-08-01,Europe,United Kingdom,Furniture,Home,12329,2219,49
2020-08-01,Europe,United Kingdom,Furniture,Office,8122,1787,27
2020-08-01,Europe,Germany,Electronics,Phones,22123,2212,147
2020-08-01,Europe,Germany,Electronics,Computers,15999,2400,80
2020-08-01,Europe,Germany,Clothing,Apparel,15352,4606,341
2020-08-01,Europe,Germany,Clothing,Accessories,6151,1230,205
2020-08-01,Europe,Germany,Furniture,Home,11908,2143,48
2020-08-01,Europe,Germany,Furniture,Office,7486,1647,25
2020-08-01,Europe,France,Electronics,Phones,20122,2012,134
2020-08-01,Europe,France,Electronics,Computers,13923,2088,70
2020-08-01,Europe,France,Clothing,Apparel,15276,4583,339
2020-08-01,Europe,France,Clothing,Accessories,6620,1324,221
2020-08-01,Europe,France,Furniture,Home,10311,1856,41
2020-08-01,Europe,France,Furniture,Office,7386,1625,25
2020-08-01,Asia,Japan,Electronics,Phones,34087,3409,227
2020-08-01,Asia,Japan,Electronics,Computers,23242,3486,116
2020-08-01,Asia,Japan,Clothing,Apparel,21101,6330,469
2020-08-01,Asia,Japan,Clothing,Accessories,9198,1840,307
2020-08-01,Asia,Japan,Furniture,Home,13625,2452,54
2020-08-01,Asia,Japan,Furniture,Office,9547,2100,32
2020-08-01,Asia,China,Electronics,Phones,35020,3502,233
2020-08-01,Asia,China,Electronics,Computers,23610,3542,118
2020-08-01,Asia,China,Clothing,Apparel,22906,6872,509
2020-08-01,Asia,China,Clothing,Accessories,9692,1938,323
2020-08-01,Asia,China,Furniture,Home,17706,3187,71
2020-08-01,Asia,China,Furniture,Office,12146,2672,40
2020-08-01,Asia,India,Electronics,Phones,11734,1173,78
2020-08-01,Asia,India,Electronics,Computers,7002,1050,35
2020-08-01,Asia,India,Clothing,Apparel,7982,2395,177
2020-08-01,Asia,India,Clothing,Accessories,2820,564,94
2020-08-01,Asia,India,Furniture,Home,4598,828,18
2020-08-01,Asia,India,Furniture,Office,3102,682,10
2020-08-01,Africa,South Africa,Electronics,Phones,5435,544,36
2020-08-01,Africa,South Africa,Electronics,Computers,3296,494,16
2020-08-01,Africa,South Africa,Clothing,Apparel,2667,800,59
2020-08-01,Africa,South Africa,Clothing,Accessories,1182,236,39
2020-08-01,Africa,South Africa,Furniture,Home,1720,310,7
2020-08-01,Africa,South Africa,Furniture,Office,1136,250,4
2020-09-01,North America,United States,Electronics,Phones,50960,5096,340
2020-09-01,North America,United States,Electronics,Computers,38148,5722,191
2020-09-01,North America,United States,Clothing,Apparel,33200,9960,738
2020-09-01,North America,United States,Clothing,Accessories,13970,2794,466
2020-09-01,North America,United States,Furniture,Home,25375,4568,102
2020-09-01,North America,United States,Furniture,Office,16546,3640,55
2020-09-01,North America,Canada,Electronics,Phones,18939,1894,126
2020-09-01,North America,Canada,Electronics,Computers,12335,1850,62
2020-09-01,North America,Canada,Clothing,Apparel,11680,3504,260
2020-09-01,North America,Canada,Clothing,Accessories,4810,962,160
2020-09-01,North America,Canada,Furniture,Home,7849,1413,31
2020-09-01,North America,Canada,Furniture,Office,5739,1263,19
2020-09-01,South America,Brazil,Electronics,Phones,16233,1623,108
2020-09-01,South America,Brazil,Electronics,Computers,9765,1465,49
2020-09-01,South America,Brazil,Clothing,Apparel,8830,2649,196
2020-09-01,South America,Brazil,Clothing,Accessories,4256,851,142
2020-09-01,South America,Brazil,Furniture,Home,6978,1256,28
2020-09-01,South America,Brazil,Furniture,Office,4388,965,15
2020-09-01,Europe,United Kingdom,Electronics,Phones,29231,2923,195
2020-09-01,Europe,United Kingdom,Electronics,Computers,18931,2840,95
2020-09-01,Europe,United Kingdom,Clothing,Apparel,19229,5769,427
2020-09-01,Europe,United Kingdom,Clothing,Accessories,7826,1565,261
2020-09-01,Europe,United Kingdom,Furniture,Home,12958,2332,52
2020-09-01,Europe,United Kingdom,Furniture,Office,10196,2243,34
2020-09-01,Europe,Germany,Electronics,Phones,27175,2718,181
2020-09-01,Europe,Germany,Electronics,Computers,16653,2498,83
2020-09-01,Europe,Germany,Clothing,Apparel,15889,4767,353
2020-09-01,Europe,Germany,Clothing,Accessories,7075,1415,236
2020-09-01,Europe,Germany,Furniture,Home,12565,2262,50
2020-09-01,Europe,Germany,Furniture,Office,8742,1923,29
2020-09-01,Europe,France,Electronics,Phones,20973,2097,140
2020-09-01,Europe,France,Electronics,Computers,14048,2107,70
2020-09-01,Europe,France,Clothing,Apparel,17083,5125,380
2020-09-01,Europe,France,Clothing,Accessories,8156,1631,272
2020-09-01,Europe,France,Furniture,Home,12806,2305,51
2020-09-01,Europe,France,Furniture,Office,7644,1682,25
2020-09-01,Asia,Japan,Electronics,Phones,39521,3952,263
2020-09-01,Asia,Japan,Electronics,Computers,23035,3455,115
2020-09-01,Asia,Japan,Clothing,Apparel,23205,6962,516
2020-09-01,Asia,Japan,Clothing,Accessories,9143,1829,305
2020-09-01,Asia,Japan,Furniture,Home,16618,2991,66
2020-09-01,Asia,Japan,Furniture,Office,10354,2278,35
2020-09-01,Asia,China,Electronics,Phones,39740,3974,265
2020-09-01,Asia,China,Electronics,Computers,27306,4096,137
2020-09-01,Asia,China,Clothing,Apparel,23924,7177,532
2020-09-01,Asia,China,Clothing,Accessories,10177,2035,339
2020-09-01,Asia,China,Furniture,Home,18674,3361,75
2020-09-01,Asia,China,Furniture,Office,14145,3112,47
2020-09-01,Asia,India,Electronics,Phones,13279,1328,89
2020-09-01,Asia,India,Electronics,Computers,9109,1366,46
2020-09-01,Asia,India,Clothing,Apparel,8725,2618,194
2020-09-01,Asia,India,Clothing,Accessories,3696,739,123
2020-09-01,Asia,India,Furniture,Home,5648,1017,23
2020-09-01,Asia,India,Furniture,Office,3854,848,13
2020-09-01,Africa,South Africa,Electronics,Phones,6083,608,41
2020-09-01,Africa,South Africa,Electronics,Computers,3757,564,19
2020-09-01,Africa,South Africa,Clothing,Apparel,3421,1026,76
2020-09-01,Africa,South Africa,Clothing,Accessories,1463,293,49
2020-09-01,Africa,South Africa,Furniture,Home,2279,410,9
2020-09-01,Africa,South Africa,Furniture,Office,1380,304,5
2020-10-01,North America,United States,Electronics,Phones,54345,5434,362
2020-10-01,North America,United States,Electronics,Computers,37151,5573,186
2020-10-01,North America,United States,Clothing,Apparel,30861,9258,686
2020-10-01,North America,United States,Clothing,Accessories,13486,2697,450
2020-10-01,North America,United States,Furniture,Home,23351,4203,93
2020-10-01,North America,United States,Furniture,Office,17497,3849,58
2020-10-01,North America,Canada,Electronics,Phones,20063,2006,134
2020-10-01,North America,Canada,Electronics,Computers,12603,1890,63
2020-10-01,North America,Canada,Clothing,Apparel,11285,3386,251
2020-10-01,North America,Canada,Clothing,Accessories,4924,985,164
2020-10-01,North America,Canada,Furniture,Home,9562,1721,38
2020-10-01,North America,Canada,Furniture,Office,5862,1290,20
2020-10-01,South America,Brazil,Electronics,Phones,14492,1449,97
2020-10-01,South America,Brazil,Electronics,Computers,11423,1713,57
2020-10-01,South America,Brazil,Clothing,Apparel,9710,2913,216
2020-10-01,South America,Brazil,Clothing,Accessories,4025,805,134
2020-10-01,South America,Brazil,Furniture,Home,7557,1360,30
2020-10-01,South America,Brazil,Furniture,Office,5182,1140,17
2020-10-01,Europe,United Kingdom,Electronics,Phones,30079,3008,201
2020-10-01,Europe,United Kingdom,Electronics,Computers,23801,3570,119
2020-10-01,Europe,United Kingdom,Clothing,Apparel,21202,6361,471
2020-10-01,Europe,United Kingdom,Clothing,Accessories,8862,1772,295
2020-10-01,Europe,United Kingdom,Furniture,Home,15759,2837,63
2020-10-01,Europe,United Kingdom,Furniture,Office,9288,2043,31
2020-10-01,Europe,Germany,Electronics,Phones,29439,2944,196
2020-10-01,Europe,Germany,Electronics,Computers,18675,2801,93
2020-10-01,Europe,Germany,Clothing,Apparel,18438,5531,410
2020-10-01,Europe,Germany,Clothing,Accessories,7302,1460,243
2020-10-01,Europe,Germany,Furniture,Home,12357,2224,49
2020-10-01,Europe,Germany,Furniture,Office,9177,2019,31
2020-10-01,Europe,France,Electronics,Phones,25898,2590,173
2020-10-01,Europe,France,Electronics,Computers,15125,2269,76
2020-10-01,Europe,France,Clothing,Apparel,17631,5289,392
2020-10-01,Europe,France,Clothing,Accessories,7632,1526,254
2020-10-01,Europe,France,Furniture,Home,12710,2288,51
2020-10-01,Europe,France,Furniture,Office,7708,1696,26
2020-10-01,Asia,Japan,Electronics,Phones,34990,3499,233
2020-10-01,Asia,Japan,Electronics,Computers,27446,4117,137
2020-10-01,Asia,Japan,Clothing,Apparel,24697,7409,549
2020-10-01,Asia,Japan,Clothing,Accessories,10559,2112,352
2020-10-01,Asia,Japan,Furniture,Home,16433,2958,66
2020-10-01,Asia,Japan,Furniture,Office,11278,2481,38
2020-10-01,Asia,China,Electronics,Phones,44184,4418,295
2020-10-01,Asia,China,Electronics,Computers,26539,3981,133
2020-10-01,Asia,China,Clothing,Apparel,27170,8151,604
2020-10-01,Asia,China,Clothing,Accessories,11967,2393,399
2020-10-01,Asia,China,Furniture,Home,20418,3675,82
2020-10-01,Asia,China,Furniture,Office,14956,3290,50
2020-10-01,Asia,India,Electronics,Phones,14190,1419,95
2020-10-01,Asia,India,Electronics,Computers,9410,1412,47
2020-10-01,Asia,India,Clothing,Apparel,8505,2552,189
2020-10-01,Asia,India,Clothing,Accessories,4005,801,134
2020-10-01,Asia,India,Furniture,Home,6329,1139,25
2020-10-01,Asia,India,Furniture,Office,3724,819,12
2020-10-01,Africa,South Africa,Electronics,Phones,5518,552,37
